Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
02-01-1997,RELIANCE,EQ,219.4,219.95,220,213.6,,214.2,216.5,7447500,1.61E+14,,,
03-01-1997,RELIANCE,EQ,214.2,212.55,217.25,212.55,,216.7,215.46,7016100,1.51E+14,,,
06-01-1997,RELIANCE,EQ,216.7,218,219,214.5,,215.3,216.49,4696700,1.02E+14,,,
07-01-1997,RELIANCE,EQ,215.3,215.1,218.45,213.8,,216.8,216.64,6885700,1.49E+14,,,
08-01-1997,RELIANCE,EQ,216.8,221.95,224.95,218.5,,220.35,222.22,9667400,2.15E+14,,,
09-01-1997,RELIANCE,EQ,220.35,218.75,221.9,217.35,,219.85,219.36,7199100,1.58E+14,,,
10-01-1997,RELIANCE,EQ,219.85,223.5,224.4,221.25,,222.6,222.79,7252200,1.62E+14,,,
13-01-1997,RELIANCE,EQ,222.6,220,223,218.5,,222.25,220.64,5972500,1.32E+14,,,
14-01-1997,RELIANCE,EQ,222.25,224,235.5,221.6,,231.1,225.57,7681250,1.73E+14,,,
15-01-1997,RELIANCE,EQ,231.1,235,247.3,233.55,,247.3,243.04,13117950,3.19E+14,,,
16-01-1997,RELIANCE,EQ,247.3,264.65,264.65,237.5,,241.15,251.6,15216500,3.83E+14,,,
17-01-1997,RELIANCE,EQ,241.15,233,247,233,,243.65,241.07,13016800,3.14E+14,,,
20-01-1997,RELIANCE,EQ,243.65,244,244.5,233.3,,234.95,238.96,7685850,1.84E+14,,,
21-01-1997,RELIANCE,EQ,234.95,233.5,237,228.1,,230.35,232.78,8113650,1.89E+14,,,
22-01-1997,RELIANCE,EQ,230.35,237,246.5,237,,246.1,243.91,10437750,2.55E+14,,,
24-01-1997,RELIANCE,EQ,246.1,252,261.15,252,,259.1,256.89,18576950,4.77E+14,,,
27-01-1997,RELIANCE,EQ,259.1,265,275,263.5,,268.3,269.68,18446250,4.97E+14,,,
28-01-1997,RELIANCE,EQ,268.3,273.75,276.15,267.65,,275.25,271.79,11961600,3.25E+14,,,
29-01-1997,RELIANCE,EQ,275.25,288,288,268.3,,274.25,279.62,17977500,5.03E+14,,,
30-01-1997,RELIANCE,EQ,274.25,269,278.5,268.5,,273.95,273.56,21161700,5.79E+14,,,
31-01-1997,RELIANCE,EQ,273.95,268.55,273,264,,267.8,269.26,18290900,4.92E+14,,,
03-02-1997,RELIANCE,EQ,267.8,259.5,264.75,250,,253.05,258.87,13783000,3.57E+14,,,
04-02-1997,RELIANCE,EQ,253.05,252.6,267.9,251.6,,263.8,260.7,17401500,4.54E+14,,,
05-02-1997,RELIANCE,EQ,263.8,271.5,273.9,261.3,,263.05,268.57,13124850,3.52E+14,,,
06-02-1997,RELIANCE,EQ,263.05,263.05,270.3,259.55,,267.3,264.36,15902300,4.20E+14,,,
07-02-1997,RELIANCE,EQ,267.3,268.5,275.45,266,,273.65,270.66,16212500,4.39E+14,,,
10-02-1997,RELIANCE,EQ,273.65,273.75,274.5,267.9,,272.65,272.05,11531900,3.14E+14,,,
11-02-1997,RELIANCE,EQ,272.65,270.95,276.95,270,,274.9,274.03,9061450,2.48E+14,,,
12-02-1997,RELIANCE,EQ,274.9,275,278.25,271.6,,273.85,275.42,8989150,2.48E+14,,,
13-02-1997,RELIANCE,EQ,273.85,272.25,274.95,270.6,,272.85,272.62,7228650,1.97E+14,,,
14-02-1997,RELIANCE,EQ,272.85,272,275,271.75,,274,273.98,5155050,1.41E+14,,,
17-02-1997,RELIANCE,EQ,274,277.5,280,273.5,,275.15,276.53,8347150,2.31E+14,,,
18-02-1997,RELIANCE,EQ,275.15,275.5,275.5,266.25,,268.25,270.57,8953500,2.42E+14,,,
19-02-1997,RELIANCE,EQ,268.25,270.1,273.6,266.45,,272.85,270.17,10367550,2.80E+14,,,
20-02-1997,RELIANCE,EQ,272.85,272,273.5,268.65,,270.15,271.34,7473750,2.03E+14,,,
21-02-1997,RELIANCE,EQ,270.15,268,269.35,265.4,,266.3,267.39,7154250,1.91E+14,,,
24-02-1997,RELIANCE,EQ,266.3,264.3,264.5,255.05,,256.3,259.14,8546150,2.21E+14,,,
25-02-1997,RELIANCE,EQ,256.3,255,268.85,253.05,,261.5,263,18325350,4.82E+14,,,
26-02-1997,RELIANCE,EQ,261.5,259.9,265.5,258.4,,263.85,261.94,9192800,2.41E+14,,,
27-02-1997,RELIANCE,EQ,263.85,265.1,270.75,264.9,,269.7,267.46,9974050,2.67E+14,,,
28-02-1997,RELIANCE,EQ,269.7,291.25,299,286,,293.75,291.71,5895150,1.72E+14,,,
01-03-1997,RELIANCE,EQ,272.2,301.95,313.75,299.1,,309.9,304.79,14948700,4.56E+14,,,
03-03-1997,RELIANCE,EQ,309.9,307.1,313.5,303.5,,305.2,308.93,11965950,3.70E+14,,,
04-03-1997,RELIANCE,EQ,305.2,306.5,309.95,302.45,,307.9,306.19,10456000,3.20E+14,,,
05-03-1997,RELIANCE,EQ,307.9,318,319.95,298.2,,303.95,307.37,22387500,6.88E+14,,,
06-03-1997,RELIANCE,EQ,303.95,299.1,303,296.5,,300.7,299.71,14908400,4.47E+14,,,
10-03-1997,RELIANCE,EQ,300.7,294.4,294.4,284.6,,286.2,289.87,13707900,3.97E+14,,,
11-03-1997,RELIANCE,EQ,286.2,284,287,268,,270.95,277.56,20267850,5.63E+14,,,
12-03-1997,RELIANCE,EQ,270.95,280.9,283.85,274.6,,278.75,278.69,15580550,4.34E+14,,,
13-03-1997,RELIANCE,EQ,278.75,281.45,281.85,273.4,,275.1,276.77,9928400,2.75E+14,,,
14-03-1997,RELIANCE,EQ,275.1,272,285,270.8,,280.65,279.71,24243700,6.78E+14,,,
17-03-1997,RELIANCE,EQ,280.65,281.95,286,278.6,,284.55,282.79,16957000,4.80E+14,,,
18-03-1997,RELIANCE,EQ,284.55,284.5,292.9,283.6,,288.3,288.4,16542950,4.77E+14,,,
19-03-1997,RELIANCE,EQ,288.3,293.95,295.25,281,,282.35,287.26,12680400,3.64E+14,,,
20-03-1997,RELIANCE,EQ,282.35,280.5,287.95,277.25,,284.25,282.01,15359450,4.33E+14,,,
21-03-1997,RELIANCE,EQ,284.25,288,290.9,286.25,,288.55,288.82,10620500,3.07E+14,,,
25-03-1997,RELIANCE,EQ,288.55,290.75,292,286.05,,288.55,289,11376050,3.29E+14,,,
26-03-1997,RELIANCE,EQ,288.55,291.75,295.9,290.55,,291.7,292.98,14903950,4.37E+14,,,
27-03-1997,RELIANCE,EQ,291.7,290.5,292.7,288.5,,291.6,290.51,7979500,2.32E+14,,,
31-03-1997,RELIANCE,EQ,291.6,271.2,271.2,262.45,,262.8,267.22,130200,3.48E+12,,,
01-04-1997,RELIANCE,EQ,262.8,242.35,265.95,240,,261.1,258.33,17109400,4.42E+14,,,
02-04-1997,RELIANCE,EQ,261.1,269.9,271.85,262.25,,265.5,266.45,13204150,3.52E+14,,,
03-04-1997,RELIANCE,EQ,265.5,265.95,269.75,263.2,,267.9,267.2,10406300,2.78E+14,,,
04-04-1997,RELIANCE,EQ,267.9,263.9,267.75,262.05,,266.75,265.44,6981150,1.85E+14,,,
07-04-1997,RELIANCE,EQ,266.75,265.75,265.95,262.3,,264.05,264.65,6338250,1.68E+14,,,
09-04-1997,RELIANCE,EQ,264.05,271.9,275.15,270.15,,274.25,273.02,12600250,3.44E+14,,,
10-04-1997,RELIANCE,EQ,274.25,270.5,271.75,256.25,,266.1,266.63,12283450,3.28E+14,,,
11-04-1997,RELIANCE,EQ,266.1,257,270.95,256.55,,267.8,264.49,10105700,2.67E+14,,,
12-04-1997,RELIANCE,EQ,267.8,263,268,261.55,,262.95,263.62,4660300,1.23E+14,,,
15-04-1997,RELIANCE,EQ,262.95,267.75,269.4,263.6,,265.55,265.93,6776600,1.80E+14,,,
17-04-1997,RELIANCE,EQ,265.55,269,280.85,267.8,,279.7,275.59,12869650,3.55E+14,,,
21-04-1997,RELIANCE,EQ,279.7,281.5,299.3,281.1,,299.2,289.29,14540950,4.21E+14,,,
22-04-1997,RELIANCE,EQ,299.2,306,318,297.05,,302.85,308.63,25944750,8.01E+14,,,
23-04-1997,RELIANCE,EQ,302.85,310,311,305.5,,306.6,308.49,13670350,4.22E+14,,,
24-04-1997,RELIANCE,EQ,306.6,307.85,308.75,303.1,,304.6,305.65,10028900,3.07E+14,,,
25-04-1997,RELIANCE,EQ,304.6,302.95,306.1,302.3,,305.45,304.68,8658650,2.64E+14,,,
28-04-1997,RELIANCE,EQ,305.45,305,307.6,303.5,,305.2,305.5,6193600,1.89E+14,,,
29-04-1997,RELIANCE,EQ,305.2,304.05,305.7,303.1,,305.15,304.37,5587550,1.70E+14,,,
30-04-1997,RELIANCE,EQ,305.15,312.5,314.75,309,,309.7,311.03,12137950,3.78E+14,,,
02-05-1997,RELIANCE,EQ,309.7,307,307.95,304.75,,305.35,306.03,5832150,1.78E+14,,,
05-05-1997,RELIANCE,EQ,305.35,301.2,302.5,298.3,,299.15,300.12,9205300,2.76E+14,,,
06-05-1997,RELIANCE,EQ,299.15,300,304,299.05,,302.8,301.11,7088650,2.13E+14,,,
07-05-1997,RELIANCE,EQ,302.8,304,304,300.2,,300.8,301.91,4934700,1.49E+14,,,
08-05-1997,RELIANCE,EQ,300.8,300.9,302.4,299.4,,301.85,301.34,3548150,1.07E+14,,,
09-05-1997,RELIANCE,EQ,301.85,302.5,302.9,300.5,,301.2,301.5,3044550,9.18E+13,,,
12-05-1997,RELIANCE,EQ,301.2,301,301.75,292.1,,292.9,296.33,9763950,2.89E+14,,,
13-05-1997,RELIANCE,EQ,292.9,292.5,294.5,291.6,,292.65,292.84,5936350,1.74E+14,,,
14-05-1997,RELIANCE,EQ,292.65,292.8,296.9,288.15,,296.05,292.41,12775250,3.74E+14,,,
15-05-1997,RELIANCE,EQ,296.05,294.25,296.5,293.25,,294.15,294.86,6991100,2.06E+14,,,
16-05-1997,RELIANCE,EQ,294.15,293.5,295.5,293.1,,294.75,294.42,4154700,1.22E+14,,,
19-05-1997,RELIANCE,EQ,294.75,298,301.1,295.65,,297.15,298.26,5753500,1.72E+14,,,
20-05-1997,RELIANCE,EQ,297.15,297.25,298.8,296.2,,297.1,297.19,2307100,6.86E+13,,,
21-05-1997,RELIANCE,EQ,297.1,297,297,291.55,,292.5,294.14,5477750,1.61E+14,,,
22-05-1997,RELIANCE,EQ,292.5,293.1,293.5,287.5,,289.85,289.57,8790600,2.55E+14,,,
23-05-1997,RELIANCE,EQ,289.85,289,294.45,286.6,,290.25,290.28,11900650,3.45E+14,,,
26-05-1997,RELIANCE,EQ,290.25,289.25,291.2,287.5,,288.15,289.24,5089150,1.47E+14,,,
27-05-1997,RELIANCE,EQ,288.15,289.3,292.4,282.2,,284.65,287.7,12075100,3.47E+14,,,
28-05-1997,RELIANCE,EQ,284.65,286,287.85,281.85,,282.55,284.62,5179250,1.47E+14,,,
29-05-1997,RELIANCE,EQ,282.55,281.9,296.2,280.9,,294.25,289.29,18112100,5.24E+14,,,
30-05-1997,RELIANCE,EQ,294.25,296.05,302.4,294.25,,301.05,298.94,17128750,5.12E+14,,,
02-06-1997,RELIANCE,EQ,301.05,303.5,305.95,300.55,,304.55,303.36,11702900,3.55E+14,,,
03-06-1997,RELIANCE,EQ,304.55,305,310.9,301,,303.35,306.11,12898300,3.95E+14,,,
04-06-1997,RELIANCE,EQ,303.35,306,307.35,302.55,,303.75,304.41,6239400,1.90E+14,,,
05-06-1997,RELIANCE,EQ,303.75,306.4,315.25,305.3,,310.75,310.71,21223850,6.59E+14,,,
06-06-1997,RELIANCE,EQ,310.75,312,313.25,307.5,,308.15,310.08,9691350,3.01E+14,,,
09-06-1997,RELIANCE,EQ,308.15,306,311.85,304.5,,308.9,309.18,11571900,3.58E+14,,,
10-06-1997,RELIANCE,EQ,308.9,312,315,309.8,,313.6,312.19,10935550,3.41E+14,,,
11-06-1997,RELIANCE,EQ,313.6,317.5,320.5,316.05,,317.3,318.78,10125400,3.23E+14,,,
12-06-1997,RELIANCE,EQ,317.3,317.4,324.95,317,,324,321.58,14667500,4.72E+14,,,
13-06-1997,RELIANCE,EQ,324,326,328.5,320.5,,322.9,325.16,11054900,3.59E+14,,,
16-06-1997,RELIANCE,EQ,322.9,320.9,322,313.25,,315.35,316.72,9620100,3.05E+14,,,
17-06-1997,RELIANCE,EQ,315.35,319,323,318.15,,319.85,320.54,9711150,3.11E+14,,,
18-06-1997,RELIANCE,EQ,319.85,326,329.45,322.35,,323.75,325.85,8534650,2.78E+14,,,
19-06-1997,RELIANCE,EQ,323.75,321,344,319.55,,341.9,333.16,20688800,6.89E+14,,,
20-06-1997,RELIANCE,EQ,341.9,346.05,365.5,345.5,,359.7,357.4,25444500,9.09E+14,,,
23-06-1997,RELIANCE,EQ,359.7,363.5,371.7,363.25,,365.05,366.9,13362050,4.90E+14,,,
24-06-1997,RELIANCE,EQ,365.05,365,372,363.2,,368.85,367.23,10939200,4.02E+14,,,
25-06-1997,RELIANCE,EQ,368.85,379,383.9,366,,368.55,373.37,25120400,9.38E+14,,,
26-06-1997,RELIANCE,EQ,368.55,368.25,390,352.1,,379.7,376.52,41989250,1.58E+15,,,
27-06-1997,RELIANCE,EQ,379.7,376.8,378.5,368.5,,369.65,373.44,14258200,5.32E+14,,,
30-06-1997,RELIANCE,EQ,369.65,365,369.9,361.55,,368.35,365.22,14404300,5.26E+14,,,
01-07-1997,RELIANCE,EQ,368.35,372,373.8,362,,365.7,368.3,15785650,5.81E+14,,,
02-07-1997,RELIANCE,EQ,365.7,370.45,376.9,368,,370.15,372.59,12590100,4.69E+14,,,
03-07-1997,RELIANCE,EQ,370.15,368.25,371.5,364.1,,365.25,367.23,8066750,2.96E+14,,,
04-07-1997,RELIANCE,EQ,365.25,366.25,367.25,356.7,,358.95,361.64,11064850,4.00E+14,,,
07-07-1997,RELIANCE,EQ,358.95,358,365.25,357.35,,360.35,362.34,9823300,3.56E+14,,,
08-07-1997,RELIANCE,EQ,360.35,359.55,361.75,354,,356,357.42,11029300,3.94E+14,,,
09-07-1997,RELIANCE,EQ,356,364,366.8,363,,365.45,364.79,7679100,2.80E+14,,,
10-07-1997,RELIANCE,EQ,365.45,368,372,364.5,,367.05,369.45,12326050,4.55E+14,,,
11-07-1997,RELIANCE,EQ,367.05,362.4,363,357.3,,358.75,359.98,8651050,3.11E+14,,,
14-07-1997,RELIANCE,EQ,358.75,356.1,358,344,,346.1,350.42,11318000,3.97E+14,,,
15-07-1997,RELIANCE,EQ,346.1,348.75,351.4,345.5,,347.65,348.1,9647900,3.36E+14,,,
16-07-1997,RELIANCE,EQ,347.65,353,355.9,349.1,,350.8,352.87,10539000,3.72E+14,,,
17-07-1997,RELIANCE,EQ,350.8,351,352.5,347.55,,350,350.27,6988650,2.45E+14,,,
21-07-1997,RELIANCE,EQ,350,345,345.9,342.25,,345.15,344.26,4019400,1.38E+14,,,
22-07-1997,RELIANCE,EQ,345.15,347,347.4,342.75,,344.3,345.09,5851100,2.02E+14,,,
23-07-1997,RELIANCE,EQ,344.3,348,361.5,347.75,,360.15,355.7,14504800,5.16E+14,,,
24-07-1997,RELIANCE,EQ,360.15,363,364.9,353,,355,359.97,11713550,4.22E+14,,,
25-07-1997,RELIANCE,EQ,355,353,354.4,346.05,,350.85,350.83,10809800,3.79E+14,,,
28-07-1997,RELIANCE,EQ,350.85,352,354,349,,351.65,351.26,5526950,1.94E+14,,,
29-07-1997,RELIANCE,EQ,351.65,351,355,350.05,,354.4,352.74,8608500,3.04E+14,,,
30-07-1997,RELIANCE,EQ,354.4,356.85,358.75,352.55,,353.4,355.53,4872200,1.73E+14,,,
31-07-1997,RELIANCE,EQ,353.4,354.25,360.9,352.7,,360,358.04,8748900,3.13E+14,,,
01-08-1997,RELIANCE,EQ,360,360.95,364.7,359.5,,363.75,362.06,10808350,3.91E+14,,,
04-08-1997,RELIANCE,EQ,363.75,365,366.45,361.8,,362.85,364.41,7428300,2.71E+14,,,
05-08-1997,RELIANCE,EQ,362.85,364,373,362.25,,371,367.38,9478850,3.48E+14,,,
06-08-1997,RELIANCE,EQ,371,374,375,370.1,,373.25,372.28,1517900,5.65E+13,,,
07-08-1997,RELIANCE,EQ,373.25,362.15,378,362.15,,372.65,372.55,17387150,6.48E+14,,,
08-08-1997,RELIANCE,EQ,372.65,370.1,374.2,370,,372.65,372.38,6845200,2.55E+14,,,
11-08-1997,RELIANCE,EQ,372.65,372,379.35,370.25,,378.2,375.14,10058100,3.77E+14,,,
12-08-1997,RELIANCE,EQ,378.2,379.35,385.5,375,,378.55,381.53,12596550,4.81E+14,,,
13-08-1997,RELIANCE,EQ,378.55,373.9,376.6,372,,374.5,374.45,6075400,2.27E+14,,,
14-08-1997,RELIANCE,EQ,374.5,373.5,375.85,372.05,,372.8,373.47,5319400,1.99E+14,,,
18-08-1997,RELIANCE,EQ,372.8,371.95,371.95,364.15,,365.25,366.32,4622550,1.69E+14,,,
19-08-1997,RELIANCE,EQ,365.25,365.95,367.75,360,,362.1,364.2,6195750,2.26E+14,,,
20-08-1997,RELIANCE,EQ,362.1,362.5,366.45,360.35,,365.8,363.29,5661200,2.06E+14,,,
21-08-1997,RELIANCE,EQ,365.8,366.95,368,358.3,,359.15,360.77,4758750,1.72E+14,,,
22-08-1997,RELIANCE,EQ,359.15,358.5,360,347.5,,348.25,352.31,9703450,3.42E+14,,,
25-08-1997,RELIANCE,EQ,348.25,345.7,345.7,336,,339.95,340.68,10295750,3.51E+14,,,
26-08-1997,RELIANCE,EQ,339.95,341,346.4,339.35,,341.55,342.52,9893000,3.39E+14,,,
27-08-1997,RELIANCE,EQ,341.55,351.9,359.9,346.5,,347.35,350.43,6359050,2.23E+14,,,
28-08-1997,RELIANCE,EQ,347.35,345.35,347,338.05,,339.15,342.13,7719750,2.64E+14,,,
29-08-1997,RELIANCE,EQ,339.15,338.1,338.9,327.9,,330.3,333.13,10520650,3.50E+14,,,
01-09-1997,RELIANCE,EQ,330.3,330.75,339.9,330,,338.05,335.29,9869050,3.31E+14,,,
02-09-1997,RELIANCE,EQ,338.05,340,342.7,332.5,,338.7,337.83,10907700,3.68E+14,,,
03-09-1997,RELIANCE,EQ,338.7,344.5,346.45,338.5,,340.25,342.67,9627150,3.30E+14,,,
04-09-1997,RELIANCE,EQ,340.25,339.1,345.5,337,,344.3,340.81,9559950,3.26E+14,,,
05-09-1997,RELIANCE,EQ,344.3,345.5,347.35,342.1,,345.4,345.03,8457300,2.92E+14,,,
08-09-1997,RELIANCE,EQ,345.4,342,345.5,340,,344.75,343.01,4743600,1.63E+14,,,
09-09-1997,RELIANCE,EQ,344.75,345.8,347.4,343.2,,345.1,345.05,5540300,1.91E+14,,,
10-09-1997,RELIANCE,EQ,345.1,342.15,344,340.05,,342.2,342.44,4982100,1.71E+14,,,
11-09-1997,RELIANCE,EQ,342.2,343.5,351.35,342.8,,347.5,347.87,10677400,3.71E+14,,,
12-09-1997,RELIANCE,EQ,347.5,345.4,346.8,343.8,,345.4,345.19,5003150,1.73E+14,,,
15-09-1997,RELIANCE,EQ,345.4,344.65,346.75,343.55,,344.65,345.17,3031900,1.05E+14,,,
16-09-1997,RELIANCE,EQ,344.65,345.15,354.2,345.15,,351.4,351.27,8454700,2.97E+14,,,
17-09-1997,RELIANCE,EQ,351.4,352.15,354,351.5,,352.15,352.49,694650,2.45E+13,,,
18-09-1997,RELIANCE,EQ,352.15,348,349,344.5,,347.05,347.15,5729550,1.99E+14,,,
19-09-1997,RELIANCE,EQ,347.05,347.95,351.5,346.5,,347.05,348.55,5247400,1.83E+14,,,
22-09-1997,RELIANCE,EQ,347.05,346.3,346.3,336.1,,337.2,339.31,6093950,2.07E+14,,,
23-09-1997,RELIANCE,EQ,337.2,336.1,339.5,335,,336.95,337.49,4867500,1.64E+14,,,
24-09-1997,RELIANCE,EQ,336.95,343,345.9,339.55,,340.2,342.05,3910550,1.34E+14,,,
25-09-1997,RELIANCE,EQ,340.2,339,348.5,338,,347.3,344.75,10090200,3.48E+14,,,
26-09-1997,RELIANCE,EQ,347.3,349,354.8,349,,351.75,352.1,9100250,3.20E+14,,,
29-09-1997,RELIANCE,EQ,351.75,356,362.1,355.05,,358.3,358.82,8606250,3.09E+14,,,
30-09-1997,RELIANCE,EQ,358.3,357.85,362.95,356.75,,361.45,359.67,7098800,2.55E+14,,,
01-10-1997,RELIANCE,EQ,361.45,361,363.5,354.9,,360.9,358.6,8612900,3.09E+14,,,
09-10-1997,RELIANCE,EQ,360.9,364.25,385.9,363.25,,383.35,373.99,20416000,7.64E+14,,,
10-10-1997,RELIANCE,EQ,383.35,386.7,421.7,386.7,,421.5,413.45,30093250,1.24E+15,,,
13-10-1997,RELIANCE,EQ,421.5,429.9,440.8,425.4,,430.2,432.66,29317850,1.27E+15,,,
14-10-1997,RELIANCE,EQ,430.2,428,433.15,391,,399.5,418.57,29622600,1.24E+15,,,
15-10-1997,RELIANCE,EQ,399.5,401.7,407.7,395.25,,402.2,400.56,14544950,5.83E+14,,,
16-10-1997,RELIANCE,EQ,402.2,404.95,413.3,399.6,,404.35,403.84,16183450,6.54E+14,,,
17-10-1997,RELIANCE,EQ,404.35,406,413.65,403.8,,406.25,408.05,14972600,6.11E+14,,,
20-10-1997,RELIANCE,EQ,406.25,405.05,411.25,400,,410.3,406.95,9373850,3.81E+14,,,
21-10-1997,RELIANCE,EQ,410.3,411,419.8,405,,408.55,413.36,17575000,7.26E+14,,,
22-10-1997,RELIANCE,EQ,408.55,414,418.8,410.75,,412.35,414.26,11694600,4.84E+14,,,
23-10-1997,RELIANCE,EQ,412.35,413,415.5,401.15,,405.45,408,14009550,5.72E+14,,,
24-10-1997,RELIANCE,EQ,405.45,405,405,390.3,,395.95,396.57,16097850,6.38E+14,,,
27-10-1997,RELIANCE,EQ,395.95,380.9,393.25,376.65,,378.4,381.17,12451750,4.75E+14,,,
28-10-1997,RELIANCE,EQ,378.4,377.1,377.1,340.6,,341.15,348.31,14818300,5.16E+14,,,
29-10-1997,RELIANCE,EQ,341.15,348.85,375.1,348.85,,374.15,367.22,17027850,6.25E+14,,,
30-10-1997,RELIANCE,EQ,374.15,372.05,372.05,357.6,,362.5,363.56,6093100,2.22E+14,,,
03-11-1997,RELIANCE,EQ,362.5,363.05,371.8,353.05,,362.8,360.4,9882650,3.56E+14,,,
04-11-1997,RELIANCE,EQ,362.8,362,369,350.75,,354.15,358.35,10341750,3.71E+14,,,
05-11-1997,RELIANCE,EQ,354.15,184,187.25,181.65,,182.65,183.77,6848700,1.26E+14,,,
06-11-1997,RELIANCE,EQ,182.65,182,182,177.25,,180.5,179.28,7167950,1.29E+14,,,
07-11-1997,RELIANCE,EQ,180.5,178.05,179.9,177.1,,178.55,178.51,3644850,6.51E+13,,,
10-11-1997,RELIANCE,EQ,178.55,177.6,177.6,174.2,,174.55,175.77,4368400,7.68E+13,,,
11-11-1997,RELIANCE,EQ,174.55,174.1,177.35,173.55,,175.45,175.5,4390400,7.71E+13,,,
12-11-1997,RELIANCE,EQ,175.45,174.95,176.4,168.55,,169.25,172.26,10872250,1.87E+14,,,
13-11-1997,RELIANCE,EQ,169.25,168.2,168.5,161.75,,164,164.58,10998650,1.81E+14,,,
17-11-1997,RELIANCE,EQ,164,165.35,168.25,163.4,,167.2,166.05,8449500,1.40E+14,,,
18-11-1997,RELIANCE,EQ,167.2,166.5,167,162.55,,163.4,163.84,6808150,1.12E+14,,,
19-11-1997,RELIANCE,EQ,163.4,162.8,162.8,156.6,,157.3,158.39,11520100,1.82E+14,,,
20-11-1997,RELIANCE,EQ,157.3,156.05,158.75,151.3,,155.35,155.21,9466000,1.47E+14,,,
21-11-1997,RELIANCE,EQ,155.35,154.1,157.9,153,,155.4,155.52,7180250,1.12E+14,,,
24-11-1997,RELIANCE,EQ,155.4,154,156.75,147.65,,148.3,150.85,9583350,1.45E+14,,,
25-11-1997,RELIANCE,EQ,148.3,147.5,160.4,147.1,,157.5,156.31,15819350,2.47E+14,,,
26-11-1997,RELIANCE,EQ,157.5,159,167,159,,163.7,163.9,13810950,2.26E+14,,,
27-11-1997,RELIANCE,EQ,163.7,163,167.5,159.1,,166.95,164.85,12915300,2.13E+14,,,
28-11-1997,RELIANCE,EQ,166.95,166.1,166.1,156.7,,158.65,160.11,13317000,2.13E+14,,,
01-12-1997,RELIANCE,EQ,158.65,157.1,161.95,155.25,,160.7,158.82,7433600,1.18E+14,,,
02-12-1997,RELIANCE,EQ,160.7,160.3,162,157.05,,158.05,159.66,7733450,1.23E+14,,,
03-12-1997,RELIANCE,EQ,158.05,158.9,161.25,157.2,,158.65,159.25,7545100,1.20E+14,,,
04-12-1997,RELIANCE,EQ,158.65,157.75,171.5,153.5,,160.85,163.45,26269800,4.29E+14,,,
05-12-1997,RELIANCE,EQ,160.85,160.1,170.45,160.1,,163.3,166.3,18567650,3.09E+14,,,
08-12-1997,RELIANCE,EQ,163.3,164.1,168.95,164,,167.55,167.03,9815800,1.64E+14,,,
09-12-1997,RELIANCE,EQ,167.55,168,169.55,152.1,,155.95,161.7,17631250,2.85E+14,,,
10-12-1997,RELIANCE,EQ,155.95,154.1,156.9,151.55,,154.2,154.22,8019450,1.24E+14,,,
11-12-1997,RELIANCE,EQ,154.2,154.05,157.45,149.65,,156.1,153.01,10980000,1.68E+14,,,
12-12-1997,RELIANCE,EQ,156.1,156.9,156.9,149.8,,150.45,152.63,13504300,2.06E+14,,,
15-12-1997,RELIANCE,EQ,150.45,150.15,155.4,147.65,,154.65,152.02,12692450,1.93E+14,,,
16-12-1997,RELIANCE,EQ,154.65,155,157.65,152.3,,156.25,154.78,10053750,1.56E+14,,,
17-12-1997,RELIANCE,EQ,156.25,158,159.9,155.15,,157.15,157.31,5294100,8.33E+13,,,
18-12-1997,RELIANCE,EQ,157.15,157.7,162.9,156.1,,157.2,159.36,9701200,1.55E+14,,,
19-12-1997,RELIANCE,EQ,157.2,156.35,161.3,155.5,,160.75,159.53,9096600,1.45E+14,,,
22-12-1997,RELIANCE,EQ,160.75,161.95,164.35,161.1,,162.75,162.56,6479300,1.05E+14,,,
23-12-1997,RELIANCE,EQ,162.75,163.4,165.35,162.9,,164.55,164.22,6026200,9.90E+13,,,
24-12-1997,RELIANCE,EQ,164.55,163.25,163.25,159.75,,162.6,161.35,5194500,8.38E+13,,,
26-12-1997,RELIANCE,EQ,162.6,163,167.25,162.5,,166.5,165.58,6882600,1.14E+14,,,
29-12-1997,RELIANCE,EQ,166.5,166.5,170.25,166.5,,169.45,168.77,5838150,9.85E+13,,,
30-12-1997,RELIANCE,EQ,169.45,170.5,170.5,164.25,,165.55,166.99,5103800,8.52E+13,,,
31-12-1997,RELIANCE,EQ,165.55,165,169.45,165,,167.7,167.75,4398700,7.38E+13,,,
01-01-1998,RELIANCE,EQ,167.7,166.85,171.25,165.95,,169.25,169.28,6137700,1.04E+14,,,
02-01-1998,RELIANCE,EQ,169.25,170,171.15,168.75,,169.3,169.94,3282150,5.58E+13,,,
05-01-1998,RELIANCE,EQ,169.3,170.15,174.5,170.15,,172.45,173.15,6552200,1.13E+14,,,
06-01-1998,RELIANCE,EQ,172.45,171.3,172.5,168.8,,171.05,170.26,4902800,8.35E+13,,,
07-01-1998,RELIANCE,EQ,171.05,172.8,173.25,169.2,,172.75,171.35,7187800,1.23E+14,,,
08-01-1998,RELIANCE,EQ,172.75,172.2,172.7,167.25,,168.3,170.25,8055750,1.37E+14,,,
09-01-1998,RELIANCE,EQ,168.3,167.15,167.15,163.05,,164,164.56,7447850,1.23E+14,,,
12-01-1998,RELIANCE,EQ,164,163.1,163.1,155.1,,156.4,157.78,8370350,1.32E+14,,,
